,ror cf
6337,0.680336773
6338,0.704508419
6339,0.627919609
6340,0.610537751
6341,0.654985058
6342,0.676718283
6343,0.729508197
6344,0.695628415
6345,0.715306403
6346,0.749521989
6347,0.670965971
6348,0.668496158
6349,0.746158068
6350,0.74808952
6351,0.670578603
6352,0.697938689
6353,0.653012685
6354,0.639799154
6355,0.614164905
6356,0.625132837
6357,0.617860016
6358,0.603378922
6359,0.599356396
6360,0.596674712
6361,0.641274238
6362,0.620498615
6363,0.629916898
6364,0.641551247
6365,0.708587258
6366,0.72299169
6367,0.75
6368,0.729574223
6369,0.750863061
6370,0.716340621
6371,0.659811006
6372,0.664535853
6373,0.637475674
6374,0.64516129
6375,0.657579972
6376,0.723226704
6377,0.707093185
6378,0.691794159
6379,0.712656467
6380,0.704311544
6381,0.746293706
6382,0.72755418
6383,0.717963067
6384,0.669076752
6385,0.667408231
6386,0.666295884
6387,0.698275862
6388,0.667130145
6389,0.691323693
6390,0.732202447
6391,0.664534075
6392,0.690959666
6393,0.77006993
6394,0.796363636
6395,0.716550765
6396,0.646175243
6397,0.719888734
6398,0.744645341
6399,0.721279555
6400,0.738797814
6401,0.76147541
6402,0.696481332
6403,0.651625034
6404,0.684756584
6405,0.747007183
6406,0.7104843
6407,0.732038318
6408,0.765281821
6409,0.765281821
6410,0.762635618
6411,0.727705742
6412,0.6671077
6413,0.679544853
6414,0.681178657
6415,0.719936289
6416,0.797506099
6417,0.780970453
6418,0.737113402
6419,0.698860553
6420,0.671095445
6421,0.757321041
6422,0.720172367
6423,0.774979909
6424,0.759442807
6425,0.731315296
6426,0.629015271
6427,0.620326488
6428,0.627962085
6429,0.651395471
6430,0.633754608
6431,0.608741443
6432,0.609395276
6433,0.592006229
6434,0.618219569
6435,0.619257721
6436,0.656371658
6437,0.677913314
6438,0.681027771
6439,0.623544974
6440,0.72550039
6441,0.680010398
6442,0.624902521
6443,0.615804523
6444,0.610345724
6445,0.612685209
6446,0.628541721
6447,0.626462178
6448,0.613465038
6449,0.596683673
6450,0.641581633
6451,0.653826531
6452,0.607142857
6453,0.600255102
6454,0.592346939
6455,0.589285714
6456,0.586734694
6457,0.590306122
6458,0.602806122
6459,0.60127551
6460,0.61122449
6461,0.614285714
6462,0.611385495
6463,0.621428571
6464,0.641005291
6465,0.628602208
6466,0.623929406
6467,0.630417856
6468,0.629846939
6469,0.629336735
6470,0.655102041
6471,0.706122449
6472,0.698469388
6473,0.66377551
6474,0.743622449
6475,0.729846939
6476,0.731122449
6477,0.716071429
6478,0.667602041
6479,0.612470403
6480,0.63456985
6481,0.683504341
6482,0.749276506
6483,0.663598106
6484,0.628879537
6485,0.673092369
6486,0.656436719
6487,0.698764013
6488,0.727220466
6489,0.717447542
6490,0.737312572
6491,0.737006532
6492,0.758307299
6493,0.735208817
6494,0.718587145
6495,0.749276202
6496,0.721405935
6497,0.61325811
6498,0.754866008
6499,0.77122708
6500,0.73596615
6501,0.727785614
6502,0.702961918
6503,0.605359661
6504,0.610437236
6505,0.613822285
6506,0.612976023
6507,0.609308886
6508,0.61393119
6509,0.676254935
6510,0.752397067
6511,0.728188886
6512,0.729561528
6513,0.74115983
6514,0.675813296
6515,0.622347949
6516,0.598585573
6517,0.60311174
6518,0.637906648
6519,0.705749718
6520,0.756930832
6521,0.71628533
6522,0.678955867
6523,0.626143088
6524,0.649542765
6525,0.667832168
6526,0.713017751
6527,0.591483516
6528,0.631075915
6529,0.63134899
6530,0.615615616
6531,0.568932569
6532,0.57150655
6533,0.609443231
6534,0.595604396
6535,0.577728776
6536,0.64921466
6537,0.597960871
6538,0.605785124
6539,0.583631855
6540,0.612672176
6541,0.571625344
6542,0.588429752
6543,0.614325069
6544,0.633168589
6545,0.633443163
6546,0.60461285
6547,0.619271121
6548,0.589063795
6549,0.61095815
6550,0.625388748
6551,0.615776081
6552,0.622278767
6553,0.634718688
6554,0.640655923
6555,0.628216002
6556,0.635566865
6557,0.651964942
6558,0.672603902
6559,0.673812283
6560,0.706836616
6561,0.68626883
6562,0.613847045
6563,0.622247972
6564,0.599652375
6565,0.635283893
6566,0.654982619
6567,0.573845328
6568,0.602846402
6569,0.691997852
6570,0.688905737
6571,0.640131413
6572,0.627836611
6573,0.584563585
6574,0.571354571
6575,0.580937581
6576,0.565656566
6577,0.583009583
6578,0.552447552
6579,0.55037555
6580,0.564620565
6581,0.626780627
6582,0.686609687
6583,0.679736842
6584,0.666842105
6585,0.670538244
6586,0.649907383
6587,0.664726118
6588,0.631315789
6589,0.580789474
6590,0.596589463
6591,0.634512599
6592,0.619496055
6593,0.61669636
6594,0.596992481
6595,0.612030075
6596,0.623809524
6597,0.602255639
6598,0.620811287
6599,0.583709273
6600,0.650125313
6601,0.603007519
6602,0.621553885
6603,0.630075188
6604,0.651629073
6605,0.614786967
6606,0.628571429
6607,0.587719298
6608,0.648106904
6609,0.633073497
6610,0.640033408
6611,0.684751864
6612,0.584795322
6613,0.577192982
6614,0.579448622
6615,0.635087719
6616,0.66716792
6617,0.606766917
6618,0.58245614
6619,0.579699248
6620,0.655415617
6621,0.588145897
6622,0.58276644
6623,0.570426065
6624,0.593233083
6625,0.579448622
6626,0.588972431
6627,0.590225564
6628,0.600501253
6629,0.580451128
6630,0.592481203
6631,0.576441103
6632,0.628654201
6633,0.643139321
6634,0.683697656
6635,0.662101659
6636,0.577443609
6637,0.57816813
6638,0.617898441
6639,0.631221719
6640,0.685017597
6641,0.633484163
6642,0.653846154
6643,0.637506285
6644,0.564931784
6645,0.582063008
6646,0.572800809
6647,0.590794769
6648,0.573943662
6649,0.563380282
6650,0.556086519
6651,0.543511066
6652,0.550804829
6653,0.609909457
6654,0.594499117
6655,0.619733054
6656,0.623658728
6657,0.623135305
6658,0.598971722
6659,0.589717224
6660,0.579218107
6661,0.584599536
6662,0.568012343
6663,0.585497557
6664,0.568347128
6665,0.57963381
6666,0.580887886
6667,0.57135691
6668,0.571607725
6669,0.577262415
6670,0.572977061
6671,0.583396037
6672,0.578630549
6673,0.573865061
6674,0.569601204
6675,0.559819413
6676,0.55530474
6677,0.568597943
6678,0.570353649
6679,0.579710145
6680,0.592333592
6681,0.62004662
6682,0.600466684
6683,0.595695619
6684,0.58852165
6685,0.58561821
6686,0.623598505
6687,0.633359767
6688,0.666491043
6689,0.63487882
6690,0.616953642
6691,0.610860927
6692,0.591938883
6693,0.584356982
6694,0.575833542
6695,0.580095262
6696,0.564051141
6697,0.572825269
6698,0.572073201
6699,0.553522186
6700,0.556781148
6701,0.58148335
6702,0.587433762
6703,0.601019108
6704,0.587155963
6705,0.618501529
6706,0.590746421
6707,0.577614586
6708,0.58825019
6709,0.602095579
6710,0.611167772
6711,0.601478837
6712,0.612442631
6713,0.613319828
6714,0.624715118
6715,0.630648826
6716,0.6026256
6717,0.620550366
6718,0.6026256
6719,0.57914668
6720,0.570562989
6721,0.582933603
6722,0.587982833
6723,0.580040527
6724,0.593465046
6725,0.617274569
6726,0.705927052
6727,0.719098278
6728,0.708713273
6729,0.662107396
6730,0.585866261
6731,0.613061224
6732,0.593105397
6733,0.64283696
6734,0.569744104
6735,0.589563472
6736,0.548274137
6737,0.577788894
6738,0.639569785
6739,0.621310655
6740,0.707853927
6741,0.668584292
6742,0.646323162
6743,0.547523762
6744,0.557418064
6745,0.573430073
6746,0.580185139
6747,0.542156617
6748,0.52914686
6749,0.597197898
6750,0.608956718
6751,0.574180635
6752,0.5769327
6753,0.583687766
6754,0.555416562
6755,0.543407556
6756,0.563172379
6757,0.53948026
6758,0.553473263
6759,0.58045977
6760,0.569965017
6761,0.592101975
6762,0.567194172
6763,0.550112472
6764,0.556860785
6765,0.529
6766,0.528132033
6767,0.53175
6768,0.52425
6769,0.52575
6770,0.536
6771,0.532
6772,0.5485
6773,0.536134034
6774,0.533383346
6775,0.557453416
6776,0.571169772
6777,0.578416149
6778,0.565588616
6779,0.61164295
6780,0.611542443
6781,0.592828077
6782,0.567141404
6783,0.559369438
6784,0.568014238
6785,0.570811086
6786,0.600966429
6787,0.605136028
6788,0.586829392
6789,0.592168828
6790,0.594173269
6791,0.572195247
6792,0.551347229
6793,0.551601423
6794,0.55922725
6795,0.549313676
6796,0.561006609
6797,0.565327911
6798,0.558718861
6799,0.563802745
6800,0.550838841
6801,0.546771734
6802,0.554143366
6803,0.565327911
6804,0.580325369
6805,0.551347229
6806,0.570920183
6807,0.590238943
6808,0.64387392
6809,0.648449415
6810,0.628113879
6811,0.598627351
6812,0.572699542
6813,0.54956787
6814,0.536213469
6815,0.559481444
6816,0.553380783
6817,0.548042705
6818,0.540925267
6819,0.55744789
6820,0.564311134
6821,0.57193696
6822,0.551093035
6823,0.55922725
6824,0.578546009
6825,0.561514997
6826,0.571174377
6827,0.568124047
6828,0.59913574
6829,0.595068632
6830,0.594560244
6831,0.59252669
6832,0.619060403
6833,0.642265193
6834,0.680738786
6835,0.675483504
6836,0.664391354
6837,0.679465301
6838,0.662969283
6839,0.663253697
6840,0.64334471
6841,0.664391354
6842,0.653868032
6843,0.655290102
6844,0.675767918
6845,0.655005688
6846,0.639731544
6847,0.670067114
6848,0.670581655
6849,0.679152149
6850,0.745354239
6851,0.655632985
6852,0.665795587
6853,0.651004812
6854,0.678743278
6855,0.67478064
6856,0.682409502
6857,0.672794118
6858,0.649736331
6859,0.661393283
6860,0.668054399
6861,0.67110741
6862,0.657507633
6863,0.656674993
6864,0.651956703
6865,0.673605329
6866,0.679988898
6867,0.733555371
6868,0.678046073
6869,0.663336109
6870,0.711640212
6871,0.649029982
6872,0.677248677
6873,0.686654909
6874,0.681363904
6875,0.672545561
6876,0.681363904
6877,0.702821869
6878,0.657848325
6879,0.666762096
6880,0.697681076
6881,0.67277412
6882,0.652329749
6883,0.673599556
6884,0.655086849
6885,0.654259719
6886,0.651226909
6887,0.660876758
6888,0.652605459
6889,0.637717122
6890,0.64488558
6891,0.650675489
6892,0.64791839
6893,0.641852771
6894,0.669699476
6895,0.653708299
6896,0.714640199
6897,0.70774745
6898,0.687620623
6899,0.649530127
6900,0.641890025
6901,0.650732246
6902,0.654355017
6903,0.692732799
6904,0.719535783
6905,0.694198895
6906,0.672099448
6907,0.65801105
6908,0.671270718
6909,0.683425414
6910,0.686187845
6911,0.641436464
6912,0.66160221
6913,0.664364641
6914,0.642265193
6915,0.636187845
6916,0.654696133
6917,0.694835681
6918,0.728488372
6919,0.719476744
6920,0.714825581
6921,0.668895349
6922,0.652616279
6923,0.649331784
6924,0.655142359
6925,0.655172414
6926,0.647929805
6927,0.691905286
6928,0.657213656
6929,0.727147577
6930,0.799834802
6931,0.802312775
6932,0.767621145
6933,0.70814978
6934,0.681167401
6935,0.686790363
6936,0.63943506
6937,0.632984581
6938,0.63876652
6939,0.649229075
6940,0.669328194
6941,0.714482379
6942,0.760462555
6943,0.76977005
6944,0.736960179
6945,0.72367688
6946,0.712004405
6947,0.743942731
6948,0.716134361
6949,0.648776418
6950,0.653225806
6951,0.689655172
6952,0.760567297
6953,0.758131776
6954,0.684737281
6955,0.669168752
6956,0.655268279
6957,0.648040033
6958,0.658604393
6959,0.656102307
6960,0.638309703
6961,0.65999444
6962,0.640533778
6963,0.635529608
6964,0.63969975
6965,0.639143731
6966,0.657050339
6967,0.688843097
6968,0.709449514
6969,0.707388873
6970,0.697968796
6971,0.668531057
6972,0.677951133
6973,0.679717398
6974,0.6861937
6975,0.715925817
6976,0.695908154
6977,0.705033853
6978,0.70768325
6979,0.706463196
6980,0.720227409
6981,0.799222023
6982,0.713345302
6983,0.672651107
6984,0.695092759
6985,0.651107121
6986,0.650209455
6987,0.693297427
6988,0.689706762
6989,0.686116098
6990,0.752204317
6991,0.708091603
6992,0.700794621
6993,0.69804401
6994,0.684596577
6995,0.725072604
6996,0.740238787
6997,0.739270732
6998,0.731526299
6999,0.758309132
7000,0.737011939
7001,0.743142949
7002,0.692481446
7003,0.700548564
7004,0.703775411
7005,0.700871249
7006,0.699257825
7007,0.718941594
7008,0.742820265
7009,0.789286867
7010,0.769280413
7011,0.68731849
7012,0.680219426
7013,0.736043885
7014,0.773797999
7015,0.785091965
7016,0.732171668
7017,0.70506615
7018,0.697862694
7019,0.702396373
7020,0.701193934
7021,0.726686028
7022,0.703775411
7023,0.713455954
7024,0.692158761
7025,0.708938367
7026,0.742820265
7027,0.701516618
7028,0.708938367
7029,0.700548564
7030,0.716037431
7031,0.709261052
7032,0.704098096
7033,0.685382381
7034,0.69893514
7035,0.72345918
7036,0.702484672
7037,0.682800904
7038,0.733139722
7039,0.714609653
7040,0.768059605
7041,0.716937355
7042,0.734693878
7043,0.716553288
7044,0.714609653
7045,0.70877875
7046,0.738905086
7047,0.793984476
7048,0.715159318
7049,0.741229482
7050,0.734792404
7051,0.717734149
7052,0.724171226
7053,0.727711619
7054,0.733183135
7055,0.716446733
7056,0.719343418
7057,0.716768587
7058,0.674605729
7059,0.663340843
7060,0.699388478
7061,0.742516897
7062,0.784357902
7063,0.795300933
7064,0.829417444
7065,0.791760541
7066,0.804312842
7067,0.705539359
7068,0.740200842
7069,0.753731343
7070,0.768858801
7071,0.774983881
7072,0.775306254
7073,0.703094778
7074,0.729851709
7075,0.732108317
7076,0.694390716
7077,0.730174081
7078,0.691489362
7079,0.705996132
7080,0.702415459
7081,0.699194847
7082,0.688244767
7083,0.697906602
7084,0.704991948
7085,0.70821256
7086,0.718196457
7087,0.732045089
7088,0.748148148
7089,0.720336243
7090,0.712077295
7091,0.722383253
7092,0.714103382
7093,0.716017869
7094,0.714741544
7095,0.749840459
7096,0.694001276
7097,0.696873006
7098,0.732291002
7099,0.727185705
7100,0.738034461
7101,0.724952138
7102,0.726866624
7103,0.696456569
7104,0.659767952
7105,0.666666667
7106,0.658200063
7107,0.653182816
7108,0.663844465
7109,0.698965193
7110,0.683286297
7111,0.730009407
7112,0.777673252
7113,0.741298213
7114,0.698965193
7115,0.706177485
7116,0.749137661
7117,0.703355284
7118,0.689871433
7119,0.686108498
7120,0.769206648
7121,0.761680778
7122,0.719661336
7123,0.681091251
7124,0.683599875
7125,0.694261524
7126,0.694261524
7127,0.684343434
7128,0.694128788
7129,0.72060207
7130,0.709313264
7131,0.726873628
7132,0.680239899
7133,0.711805556
7134,0.671683913
7135,0.679836939
7136,0.699278771
7137,0.667920978
7138,0.707745375
7139,0.72656005
7140,0.720915648
7141,0.680464095
7142,0.687989966
7143,0.699592349
7144,0.780181875
7145,0.779241141
7146,0.754154907
7147,0.711194732
7148,0.70241455
7149,0.682031985
7150,0.70084666
7151,0.70398244
7152,0.734713076
7153,0.684540608
7154,0.67074318
7155,0.731577297
7156,0.721542803
7157,0.702100972
7158,0.743646062
7159,0.776625825
7160,0.792632582
7161,0.749444268
7162,0.755854989
7163,0.751042669
7164,0.747273894
7165,0.755095541
7166,0.704516539
7167,0.699745547
7168,0.767947103
7169,0.76070529
7170,0.748110831
7171,0.701196474
7172,0.7003125
7173,0.7196875
7174,0.7509375
7175,0.70875
7176,0.7075
7177,0.7265625
7178,0.742732104
7179,0.669271647
7180,0.67875
7181,0.7027196
7182,0.697623515
7183,0.70334174
7184,0.694952681
7185,0.767507886
7186,0.702839117
7187,0.787381703
7188,0.810393701
7189,0.708976378
7190,0.781486146
7191,0.821082265
7192,0.811757348
7193,0.785758901
7194,0.78700812
7195,0.716114928
7196,0.689138577
7197,0.68133583
7198,0.684144819
7199,0.676966292
7200,0.671036205
7201,0.680399501
7202,0.671972534
7203,0.679775281
7204,0.699750312
7205,0.723470662
7206,0.742197253
7207,0.71773183
7208,0.72392058
7209,0.710999055
7210,0.690828869
7211,0.677277025
7212,0.687992436
7213,0.697542533
7214,0.706364209
7215,0.730228196
7216,0.758987183
7217,0.719599875
7218,0.722413254
7219,0.721475461
7220,0.7128125
7221,0.7084375
7222,0.6790625
7223,0.6978125
7224,0.67375
7225,0.6696875
7226,0.6871875
7227,0.7284375
7228,0.700625
7229,0.690960275
7230,0.680125196
7231,0.697505526
7232,0.691821913
7233,0.699712184
7234,0.697473617
7235,0.697153822
7236,0.699072594
7237,0.714194373
7238,0.693345888
7239,0.689557855
7240,0.686384977
7241,0.705
7242,0.74375
7243,0.6946875
7244,0.7025
7245,0.694375
7246,0.72
7247,0.7128125
7248,0.715625
7249,0.71625
7250,0.6784375
7251,0.7203125
7252,0.71
7253,0.6984375
7254,0.7134375
7255,0.7784375
7256,0.778125
7257,0.7271875
7258,0.709375
7259,0.6984375
7260,0.676875
7261,0.698817673
7262,0.703484754
7263,0.688861232
7264,0.746110765
7265,0.795581829
7266,0.790603609
7267,0.774113255
7268,0.703484754
7269,0.738954574
7270,0.716018663
7271,0.775427683
7272,0.71881804
7273,0.677138414
7274,0.724416796
7275,0.75249116
7276,0.783670845
7277,0.733440514
7278,0.737725689
7279,0.762734144
7280,0.756191702
7281,0.718895439
7282,0.735650016
7283,0.722308408
7284,0.729444617
7285,0.726652187
7286,0.722842955
7287,0.722842955
7288,0.742333133
7289,0.7109375
7290,0.721458458
7291,0.694261805
7292,0.68559474
7293,0.669456067
7294,0.690318701
7295,0.670746269
7296,0.671641791
7297,0.672635034
7298,0.693822739
7299,0.687854372
7300,0.698597434
7301,0.730229782
7302,0.695314831
7303,0.714071407
7304,0.733895244
7305,0.740818784
7306,0.723961469
7307,0.711619506
7308,0.717338952
7309,0.702678303
7310,0.693397563
7311,0.712666478
7312,0.693680929
7313,0.714124612
7314,0.683394418
7315,0.702001692
7316,0.668734142
7317,0.647589512
7318,0.636055383
7319,0.652726759
7320,0.658660639
7321,0.669115569
7322,0.656400113
7323,0.684939248
7324,0.691438259
7325,0.681265894
7326,0.679853066
7327,0.684748651
7328,0.675660324
7329,0.665719966
7330,0.6583357
7331,0.677364385
7332,0.647543312
7333,0.680488498
7334,0.682760579
7335,0.681908549
7336,0.690712866
7337,0.714853735
7338,0.656063618
7339,0.649247373
7340,0.647543312
7341,0.654927577
7342,0.6583357
7343,0.675376314
7344,0.669696109
7345,0.666287986
7346,0.644703209
7347,0.652087475
7348,0.655965909
7349,0.677556818
7350,0.710511364
7351,0.789488636
7352,0.806349206
7353,0.804215998
7354,0.81259024
7355,0.792779989
7356,0.744953085
7357,0.701365188
7358,0.689135381
7359,0.68486917
7360,0.715322356
7361,0.806028468
7362,0.753837566
7363,0.680224404
7364,0.67826087
7365,0.640112202
7366,0.636185133
7367,0.660869565
7368,0.633941094
7369,0.643478261
7370,0.628435222
7371,0.630501822
7372,0.621530698
7373,0.654611719
7374,0.662
7375,0.668308227
7376,0.69075727
7377,0.679723502
7378,0.656534091
7379,0.670170455
7380,0.652076945
7381,0.655788876
7382,0.666288309
7383,0.661740558
7384,0.651709986
7385,0.67004104
7386,0.658369803
7387,0.659737418
7388,0.616794311
7389,0.633479212
7390,0.64059081
7391,0.627461707
7392,0.615700219
7393,0.610503282
7394,0.617888403
7395,0.609135667
7396,0.623085339
7397,0.650164114
7398,0.631291028
7399,0.636761488
7400,0.639770241
7401,0.643951834
7402,0.644225506
7403,0.663108922
7404,0.647509579
7405,0.646962233
7406,0.672413793
7407,0.658182813
7408,0.669403394
7409,0.678981938
7410,0.664203612
7411,0.67104543
7412,0.671498906
7413,0.661378556
7414,0.646039604
7415,0.625309491
7416,0.645116919
7417,0.637582057
7418,0.63002461
7419,0.621274269
7420,0.647525294
7421,0.641235986
7422,0.641782882
7423,0.634126333
7424,0.649712879
7425,0.67103429
7426,0.63507109
7427,0.63813772
7428,0.640925565
7429,0.644828548
7430,0.646601942
7431,0.677669903
7432,0.634358835
7433,0.628369181
7434,0.620090836
7435,0.638258082
7436,0.640929736
7437,0.656959658
7438,0.641607935
7439,0.614983033
7440,0.597233098
7441,0.598232848
7442,0.590176715
7443,0.612006237
7444,0.632536383
7445,0.622401247
7446,0.602650728
7447,0.61018711
7448,0.617110068
7449,0.639958911
7450,0.642653537
7451,0.627582645
7452,0.638171488
7453,0.605528287
7454,0.619796954
7455,0.615736041
7456,0.617005076
7457,0.622588832
7458,0.618527919
7459,0.62243606
7460,0.600658395
7461,0.589009876
7462,0.585464675
7463,0.594327678
7464,0.577108129
7465,0.571790327
7466,0.598126108
7467,0.580400101
7468,0.605976197
7469,0.614585971
7470,0.619650544
7471,0.606482654
7472,0.632818435
7473,0.632058749
7474,0.641144625
7475,0.594998711
7476,0.585717969
7477,0.58391338
7478,0.597061098
7479,0.599896881
7480,0.651714359
7481,0.702203089
7482,0.647505698
7483,0.619650544
7484,0.617877944
7485,0.592668024
7486,0.598632565
7487,0.577614586
7488,0.597014925
7489,0.595728255
7490,0.608080288
7491,0.596242923
7492,0.623237598
7493,0.632114883
7494,0.616710183
7495,0.624543081
7496,0.67949408
7497,0.701975851
7498,0.672886937
7499,0.650662252
7500,0.628979144
7501,0.641328211
7502,0.638051668
7503,0.645256651
7504,0.648852972
7505,0.654417514
7506,0.632786031
7507,0.620282413
7508,0.597701149
7509,0.591431557
7510,0.591954023
7511,0.599268548
7512,0.591954023
7513,0.596656217
7514,0.600052247
7515,0.62593985
7516,0.63990333
7517,0.65037594
7518,0.631578947
7519,0.676454294
7520,0.691557537
7521,0.674527009
7522,0.644220284
7523,0.662619989
7524,0.646736149
7525,0.646115565
7526,0.654962676
7527,0.635606874
7528,0.640708915
7529,0.65819209
7530,0.630713919
7531,0.610783055
7532,0.610783055
7533,0.599638616
7534,0.616688062
7535,0.605935484
7536,0.606799896
7537,0.597986057
7538,0.601342628
7539,0.612445133
7540,0.604957397
7541,0.599793442
7542,0.600568035
7543,0.640595903
7544,0.651237031
7545,0.661964333
7546,0.615916955
7547,0.63827522
7548,0.654777748
7549,0.638013881
7550,0.643237487
7551,0.662781242
7552,0.673353212
7553,0.705069124
7554,0.664802982
7555,0.669767442
7556,0.637913223
7557,0.626330823
7558,0.609504132
7559,0.644826645
7560,0.616707617
7561,0.619437619
7562,0.624351624
7563,0.627627628
7564,0.634452634
7565,0.643188643
7566,0.659022659
7567,0.752934753
7568,0.692601693
7569,0.671034671
7570,0.682920033
7571,0.689328504
7572,0.682920033
7573,0.668988576
7574,0.680412371
7575,0.685770198
7576,0.760134191
7577,0.752842447
7578,0.727103796
7579,0.720541401
7580,0.649535124
7581,0.631714876
7582,0.610795455
7583,0.600464876
7584,0.590909091
7585,0.621642562
7586,0.660382231
7587,0.600981405
7588,0.591683884
7589,0.580578512
7590,0.632231405
7591,0.635117662
7592,0.67622739
7593,0.769648397
7594,0.69467425
7595,0.643226474
7596,0.651702786
7597,0.626676987
7598,0.635964912
7599,0.660990712
7600,0.761617222
7601,0.778273419
7602,0.805038048
7603,0.696306069
7604,0.705546916
7605,0.629190304
7606,0.651882414
7607,0.604874255
7608,0.615504278
7609,0.597215059
7610,0.59566787
7611,0.618617844
7612,0.627127385
7613,0.640794224
7614,0.626353791
7615,0.667612171
7616,0.706291903
7617,0.663057829
7618,0.68418273
7619,0.640876683
7620,0.619487721
7621,0.626881436
7622,0.640876683
7623,0.635331397
7624,0.661165549
7625,0.741103662
7626,0.661681279
7627,0.639504899
7628,0.633058277
7629,0.626353791
7630,0.597472924
7631,0.605982465
7632,0.614749871
7633,0.600051573
7634,0.587674059
7635,0.604435276
7636,0.611655493
7637,0.5961836
7638,0.594894275
7639,0.607529654
7640,0.637699845
7641,0.621970088
7642,0.620680763
7643,0.613460547
7644,0.636152656
7645,0.651366684
7646,0.620165034
7647,0.642083548
7648,0.650850954
7649,0.666064982
7650,0.648272305
7651,0.647240846
7652,0.712738525
7653,0.710933471
7654,0.689788551
7655,0.725373904
7656,0.718669417
7657,0.670448685
7658,0.631253223
7659,0.600567303
7660,0.613460547
7661,0.608045384
7662,0.614352091
7663,0.627516779
7664,0.628053586
7665,0.605781866
7666,0.609461235
7667,0.617871222
7668,0.61460499
7669,0.593035343
7670,0.625519751
7671,0.635749545
7672,0.663289166
7673,0.688490517
7674,0.640166277
7675,0.648403012
7676,0.641651519
7677,0.629966243
7678,0.61957933
7679,0.6112698
7680,0.613290633
7681,0.606618628
7682,0.603949827
7683,0.591673339
7684,0.623698959
7685,0.619161996
7686,0.618628236
7687,0.64104617
7688,0.627602776
7689,0.616390817
7690,0.619391026
7691,0.636485043
7692,0.605502137
7693,0.611111111
7694,0.612980769
7695,0.658386752
7696,0.689903846
7697,0.668139293
7698,0.657224532
7699,0.647012987
7700,0.628051948
7701,0.638441558
7702,0.642077922
7703,0.626493506
7704,0.617402597
7705,0.663896104
7706,0.601298701
7707,0.588051948
7708,0.598181818
7709,0.616363636
7710,0.659220779
7711,0.755064935
7712,0.804652392
7713,0.791777188
7714,0.752247488
7715,0.692387633
7716,0.69394648
7717,0.591582229
7718,0.638181818
7719,0.65038961
7720,0.655584416
7721,0.735584416
7722,0.636103896
7723,0.632043625
7724,0.623993768
7725,0.593871722
7726,0.585562192
7727,0.6
7728,0.597247468
7729,0.590236302
7730,0.596208777
7731,0.598286159
7732,0.577252662
7733,0.581667099
7734,0.604518307
7735,0.611529473
7736,0.634865799
7737,0.630933333
7738,0.609587217
7739,0.596546311
7740,0.591836735
7741,0.599947671
7742,0.591575092
7743,0.627420199
7744,0.629716367
7745,0.64689045
7746,0.630225915
7747,0.635159699
7748,0.632822643
7749,0.631524279
7750,0.584783173
7751,0.610490782
7752,0.598805505
7753,0.58634121
7754,0.580109063
7755,0.63261944
7756,0.616144975
7757,0.614772103
7758,0.613399231
7759,0.630590834
7760,0.657245774
7761,0.629005525
7762,0.633425414
7763,0.636187845
7764,0.638950276
7765,0.63480663
7766,0.629558011
7767,0.612921038
7768,0.587120229
7769,0.605297325
7770,0.633341989
7771,0.637402597
7772,0.62987013
7773,0.598441558
7774,0.584675325
7775,0.602597403
7776,0.587532468
7777,0.616103896
7778,0.594285714
7779,0.591428571
7780,0.613246753
7781,0.625194805
7782,0.604415584
7783,0.601818182
7784,0.611948052
7785,0.621038961
7786,0.654025974
7787,0.665714286
7788,0.613766234
7789,0.603896104
7790,0.595064935
7791,0.601038961
7792,0.688311688
7793,0.757922078
7794,0.690909091
7795,0.614025974
7796,0.610649351
7797,0.616596639
7798,0.607532468
7799,0.617142857
7800,0.618441558
7801,0.617922078
7802,0.591428571
7803,0.604675325
7804,0.620779221
7805,0.612467532
7806,0.609350649
7807,0.609350649
7808,0.603116883
7809,0.612727273
7810,0.615844156
7811,0.608831169
7812,0.653246753
7813,0.585714286
7814,0.628051948
7815,0.591948052
7816,0.614025974
7817,0.658789925
7818,0.619319657
7819,0.632303298
7820,0.708431219
7821,0.644788658
7822,0.610182768
7823,0.614126201
7824,0.614385874
7825,0.580109063
7826,0.581147754
7827,0.599324851
7828,0.612308491
7829,0.616982602
7830,0.616982602
7831,0.621656713
7832,0.630225915
7833,0.613606855
7834,0.674110621
7835,0.671513892
7836,0.596987795
7837,0.604518307
7838,0.601402233
7839,0.624207188
7840,0.638477801
7841,0.649048626
7842,0.640591966
7843,0.632135307
7844,0.639534884
7845,0.675970229
7846,0.674412247
7847,0.645981411
7848,0.618370694
7849,0.64664311
7850,0.63577059
7851,0.619733623
7852,0.624082631
7853,0.622723566
7854,0.634955151
7855,0.679804295
7856,0.749660234
7857,0.741407529
7858,0.724034802
7859,0.725468877
7860,0.736341397
7861,0.66757271
7862,0.639032346
7863,0.665670019
7864,0.691779011
7865,0.747832939
7866,0.678046218
7867,0.646008403
7868,0.646533613
7869,0.636554622
7870,0.650210084
7871,0.655135992
7872,0.664365374
7873,0.646686031
7874,0.637079832
7875,0.615283613
7876,0.612657563
7877,0.616071429
7878,0.618960084
7879,0.65770751
7880,0.756699947
7881,0.80189175
7882,0.793746716
7883,0.786915397
7884,0.782186022
7885,0.781842105
7886,0.788157895
7887,0.782368421
7888,0.653421053
7889,0.643684211
7890,0.654736842
7891,0.669910573
7892,0.669121515
7893,0.65677521
7894,0.645745798
