,0
1395,2543.0
1396,2564.0
1397,2628.0
1398,2820.0
1399,2903.0
1400,3006.0
1401,3101.0
1402,2889.0
1403,2704.0
1404,2631.0
1405,2630.0
1406,2529.0
1407,2529.0
1408,2644.0
1409,2963.0
1410,3074.0
1411,2795.0
1412,2822.0
1413,2818.0
1414,3082.0
1415,2690.0
1416,2858.0
1417,2912.0
1418,2852.0
1419,2788.0
1420,2826.0
1421,2864.0
1422,2791.0
1423,2877.0
1424,2953.0
1425,3071.0
1426,3034.0
1427,2846.0
1428,2456.0
1429,2414.0
1430,2461.0
1431,2703.0
1432,2822.0
1433,3166.0
1434,3216.0
1435,2850.0
1436,2716.0
1437,2810.0
1438,2670.0
1439,2570.0
1440,2513.0
1441,2496.0
1442,2472.0
1443,2523.0
1444,2461.0
1445,2498.0
1446,2599.0
1447,2747.0
1448,2753.0
1449,2681.0
1450,2707.0
1451,2736.0
1452,2989.0
1453,3135.0
1454,3042.0
1455,2927.0
1456,2962.0
1457,2920.0
1458,2852.0
1459,2790.0
1460,3132.0
1461,3116.0
1462,3126.0
1463,2789.0
1464,2546.0
1465,2600.0
1466,2646.0
1467,2603.0
1468,2551.0
1469,2649.0
1470,2944.0
1471,3038.0
1472,2938.0
1473,3168.0
1474,3126.0
1475,3085.0
1476,3112.0
1477,3060.0
1478,3031.0
1479,2971.0
1480,3038.0
1481,2893.0
1482,2722.0
1483,2936.0
1484,2917.0
1485,2802.0
1486,2481.0
1487,2567.0
1488,2542.0
1489,2452.0
1490,2450.0
1491,2510.0
1492,2509.0
1493,2496.0
1494,2517.0
1495,2572.0
1496,2624.0
1497,2632.0
1498,2645.0
1499,2896.0
1500,2917.0
1501,2641.0
1502,2605.0
1503,2708.0
1504,2665.0
1505,2847.0
1506,3111.0
1507,2934.0
1508,2899.0
1509,3003.0
1510,3070.0
1511,2866.0
1512,2910.0
1513,2910.0
1514,2662.0
1515,2880.0
1516,2966.0
1517,2787.0
1518,2844.0
1519,2833.0
1520,2669.0
1521,2619.0
1522,2547.0
1523,2728.0
1524,2689.0
1525,2713.0
1526,2473.0
1527,2623.0
1528,2601.0
1529,2661.0
1530,2649.0
1531,2795.0
1532,2733.0
1533,2813.0
1534,3063.0
1535,2994.0
1536,2876.0
1537,2755.0
1538,2641.0
1539,2571.0
1540,2829.0
1541,2467.0
1542,2519.0
1543,2809.0
1544,2899.0
1545,2932.0
1546,2861.0
1547,2660.0
1548,2536.0
1549,2474.0
1550,2557.0
1551,2538.0
1552,2888.0
1553,2885.0
1554,2726.0
1555,2760.0
1556,2893.0
1557,2700.0
1558,3027.0
1559,2779.0
1560,2879.0
1561,2911.0
1562,2964.0
1563,3044.0
1564,2946.0
1565,2957.0
1566,2948.0
1567,2926.0
1568,2904.0
1569,3129.0
1570,3080.0
1571,3096.0
1572,3012.0
1573,2831.0
1574,2698.0
1575,2767.0
1576,2777.0
1577,2783.0
1578,3068.0
1579,2780.0
1580,2580.0
1581,2628.0
1582,2567.0
1583,2418.0
1584,2413.0
1585,2390.0
1586,2343.0
1587,2454.0
1588,2342.0
1589,2438.0
1590,2525.0
1591,2536.0
1592,2548.0
1593,2570.0
1594,2581.0
1595,2537.0
1596,2537.0
1597,2531.0
1598,2602.0
1599,2590.0
1600,2571.0
1601,2627.0
1602,2614.0
1603,2546.0
1604,2495.0
1605,2546.0
1606,2408.0
1607,2443.0
1608,2353.0
1609,2388.0
1610,2365.0
1611,2444.0
1612,2405.0
1613,2514.0
1614,2454.0
1615,2482.0
1616,2563.0
1617,2546.0
1618,2661.0
1619,2644.0
1620,2566.0
1621,2482.0
1622,2535.0
1623,2588.0
1624,2700.0
1625,2520.0
1626,2599.0
1627,2561.0
1628,2566.0
1629,2517.0
1630,2425.0
1631,2390.0
1632,2332.0
1633,2417.0
1634,2388.0
1635,2408.0
1636,2356.0
1637,2431.0
